Let,let,s
",",",",n
And,and,s
lay,lay,s,topic_38,0,freq2,0,ig5,0,sal3,0
my,my,s
arms,arms,s,topic_38,0,freq1,0,ig5,0,sal1,0
before,before,s
the,the,s
legs,legs,s,topic_41,0,freq2,0,ig5,0,sal2,0
of,of,s
this,this,s
sweet,sweet,s,topic_6,0,freq1,0,ig5,0,sal3,0
lass,lass,s,topic_6,0,freq4,0,ig1,0,sal3,0
of,of,s
France,france,
",",",",n
If,if,s
your,your,s
ladyship,ladyship,s,topic_7,0,freq3,0,ig4,0,sal3,0
would,would,s
say,say,
",",",",s
',',
Thanks,thanks,
",",",",s
Pompey,pompey,
",",",",
',',s
I,i,s
had,had,s
done,done,
.,.,n
Great,great,s,topic_3,0,freq1,0,ig5,0,sal1,0
thanks,thanks,
",",",",s
great,great,s,topic_14,0,freq1,0,ig5,0,sal2,0
Pompey,pompey,
.,.,n
',',
Tis,tis,s,topic_46,0,freq1,0,ig5,0,sal2,0
not,not,s
so,so,s
much,much,s
worth,worth,,topic_14,0,freq1,0,ig5,0,sal3,0
;,;,s
but,but,s
I,i,s
hope,hope,s,topic_19,0,freq2,0,ig5,0,sal4,0
I,i,s
was,was,s
perfect,perfect,,topic_0,0,freq3,0,ig5,0,sal3,0
:,:,s
I,i,n
made,made,s,topic_3,0,freq1,0,ig5,0,sal2,0
a,a,s
little,little,s
fault,fault,s,topic_46,0,freq5,0,ig5,0,sal5,0
in,in,s
',',
Great,great,,topic_14,0,freq1,0,ig5,0,sal2,0
.,.,
',',n
My,my,s
hat,hat,s,topic_2,0,freq4,0,ig5,0,sal3,0
to,to,s
a,a,s
halfpenny,halfpenny,,topic_46,0,freq5,0,ig5,0,sal5,0
",",",",s
Pompey,pompey,s
proves,proves,s,topic_6,0,freq3,0,ig1,0,sal2,0
the,the,s
best,best,s
Worthy,worthy,,topic_3,0,freq2,0,ig5,0,sal3,0
.,.,n
When,when,s
in,in,s
the,the,s
world,world,s,topic_46,0,freq2,0,ig5,0,sal2,0
I,i,s
lived,lived,,topic_46,0,freq3,0,ig5,0,sal4,0
",",",",s
I,i,s
was,was,s
the,the,s
world's,world's,n,topic_6,0,freq3,0,ig5,0,sal3,0
commander,commander,,topic_32,0,freq4,0,ig5,0,sal5,0
;,;,n
By,by,s
east,east,,topic_7,0,freq5,0,ig5,0,sal5,0
",",",",s
west,west,,topic_38,0,freq3,0,ig4,0,sal2,0
",",",",s
north,north,,topic_38,0,freq4,0,ig5,0,sal4,0
",",",",s
and,and,s
south,south,,topic_38,0,freq4,0,ig5,0,sal3,0
",",",",s
I,i,s
spread,spread,s,topic_38,0,freq3,0,ig5,0,sal2,0
my,my,n
conquering,conquering,s,topic_33,0,freq5,0,ig1,0,sal4,0
might,might,
:,:,n
My,my,s
scutcheon,scutcheon,s,topic_47,0,freq5,0,ig1,0,sal5,0
plain,plain,s,topic_2,0,freq4,0,ig5,0,sal5,0
declares,declares,s,topic_41,0,freq5,0,ig4,0,sal5,0
that,that,s
I,i,s
am,am,s
Alisander,alisander,,topic_6,0,freq4,0,ig1,0,sal4,0
",",",",
--,--,n
Your,your,s
nose,nose,s,topic_41,0,freq2,0,ig5,0,sal2,0
says,says,
",",",",s
no,no,
",",",",s
you,you,s
are,are,s
not,not,s
for,for,s
it,it,s
stands,stands,s,topic_19,0,freq2,0,ig5,0,sal3,0
too,too,s
right,right,
.,.,n
Your,your,s
nose,nose,s,topic_39,0,freq4,0,ig5,0,sal4,0
smells,smells,s,topic_6,0,freq5,0,ig5,0,sal5,0
',',
no,no,
',',s
in,in,s
this,this,
",",",",s
most,most,s
tender-smelling,tender-smelling,s,topic_3,0,freq5,0,ig3,0,sal5,0
knight,knight,
.,.,n
The,the,s
conqueror,conqueror,s,topic_46,0,freq5,0,ig5,0,sal5,0
is,is,s
dismay'd,dismay'd,,topic_14,0,freq4,0,ig5,0,sal5,0
.,.,s
Proceed,proceed,,topic_27,0,freq3,0,ig5,0,sal3,0
",",",",s
good,good,s,topic_46,0,freq1,0,ig5,0,sal3,0
Alexander,alexander,
.,.,n
When,when,s
in,in,s
the,the,s
world,world,s,topic_46,0,freq2,0,ig5,0,sal2,0
I,i,s
lived,lived,,topic_46,0,freq3,0,ig5,0,sal4,0
",",",",s
I,i,s
was,was,s
the,the,s
world's,world's,n,topic_6,0,freq3,0,ig5,0,sal3,0
commander,commander,,topic_14,0,freq4,0,ig5,0,sal5,0
",",",",
--,--,n
Most,most,s
true,true,,topic_5,0,freq2,0,ig5,0,sal4,0
",",",",s
',',
tis,tis,s,topic_46,0,freq1,0,ig5,0,sal2,0
right,right,
;,;,s
you,you,s
were,were,s
so,so,
",",",",s
Alisander,alisander,,topic_6,0,freq4,0,ig1,0,sal4,0
.,.,n
Pompey,pompey,s
the,the,s
Great,great,,topic_19,0,freq2,0,ig5,0,sal5,0
",",",",
--,--,n
Your,your,s
servant,servant,
",",",",s
and,and,s
Costard,costard,
.,.,n
Take,take,s
away,away,s
the,the,s
conqueror,conqueror,,topic_46,0,freq5,0,ig5,0,sal5,0
",",",",s
take,take,s
away,away,s
Alisander,alisander,,topic_6,0,freq4,0,ig1,0,sal4,0
.,.,n
O,o,
",",",",s
sir,sir,
",",",",s
you,you,s
have,have,s
overthrown,overthrown,n,topic_43,0,freq4,0,ig4,0,sal4,0
Alisander,alisander,s,topic_6,0,freq4,0,ig1,0,sal4,0
the,the,s
conqueror,conqueror,,topic_46,0,freq5,0,ig5,0,sal5,0
!,!,s
You,you,s
will,will,s
be,be,s
scraped,scraped,s,topic_6,0,freq5,0,ig1,0,sal4,0
out,out,s
of,of,n
the,the,s
painted,painted,s,topic_21,0,freq5,0,ig5,0,sal5,0
cloth,cloth,s,topic_12,0,freq4,0,ig5,0,sal4,0
for,for,s
this,this,
:,:,s
your,your,s
lion,lion,,topic_38,0,freq3,0,ig5,0,sal5,0
",",",",s
that,that,s
holds,holds,n,topic_41,0,freq2,0,ig5,0,sal3,0
his,his,s
poll-axe,poll-axe,s,topic_16,0,freq5,0,ig3,0,sal5,0
sitting,sitting,s,topic_30,0,freq3,0,ig4,0,sal3,0
on,on,s
a,a,s
close-stool,close-stool,,topic_6,0,freq5,0,ig5,0,sal5,0
",",",",s
will,will,s
be,be,s
given,given,n
to,to,s
Ajax,ajax,
:,:,s
he,he,s
will,will,s
be,be,s
the,the,s
ninth,ninth,s,topic_17,0,freq5,0,ig5,0,sal5,0
Worthy,worthy,,topic_45,0,freq2,0,ig5,0,sal4,0
.,.,s
A,a,s
conqueror,conqueror,,topic_46,0,freq5,0,ig5,0,sal5,0
",",",",n
and,and,s
afeard,afeard,s,topic_20,0,freq4,0,ig5,0,sal5,0
to,to,s
speak,speak,,topic_3,0,freq1,0,ig5,0,sal2,0
!,!,s
run,run,s,topic_33,0,freq2,0,ig5,0,sal4,0
away,away,s
for,for,s
shame,shame,,topic_38,0,freq2,0,ig5,0,sal3,0
",",",",s
Alisander,alisander,,topic_6,0,freq4,0,ig1,0,sal4,0
.,.,n
There,there,
",",",",s
an't,an't,s,topic_2,0,freq3,0,ig1,0,sal1,0
shall,shall,s
please,please,s
you,you,
;,;,s
a,a,s
foolish,foolish,s,topic_14,0,freq3,0,ig5,0,sal5,0
mild,mild,s,topic_7,0,freq4,0,ig5,0,sal4,0
man,man,
;,;,s
an,an,n
honest,honest,s,topic_40,0,freq1,0,ig5,0,sal1,0
man,man,
",",",",s
look,look,s
you,you,
",",",",s
and,and,s
soon,soon,s
dashed,dashed,,topic_42,0,freq5,0,ig2,0,sal4,0
.,.,s
He,he,s
is,is,s
a,a,n
marvellous,marvellous,s,topic_6,0,freq3,0,ig1,0,sal2,0
good,good,s,topic_37,0,freq1,0,ig5,0,sal3,0
neighbour,neighbour,
",",",",s
faith,faith,,topic_18,0,freq1,0,ig5,0,sal1,0
",",",",s
and,and,s
a,a,s
very,very,s
good,good,n,topic_46,0,freq1,0,ig5,0,sal3,0
bowler,bowler,,topic_19,0,freq5,0,ig4,0,sal5,0
:,:,s
but,but,
",",",",s
for,for,s
Alisander,alisander,,topic_6,0,freq4,0,ig1,0,sal4,0
",",",",
--,--,
alas,alas,,topic_16,0,freq1,0,ig5,0,sal1,0
",",",",s
you,you,s
see,see,s
how,how,n
',',
tis,tis,,topic_46,0,freq1,0,ig5,0,sal2,0
",",",",
--,--,
a,a,s
little,little,s
o'erparted,o'erparted,,topic_46,0,freq5,0,ig3,0,sal5,0
.,.,s
But,but,s
there,there,s
are,are,s
Worthies,worthies,n,topic_6,0,freq3,0,ig1,0,sal2,0
a-coming,a-coming,s,topic_41,0,freq5,0,ig4,0,sal5,0
will,will,s
speak,speak,s,topic_3,0,freq1,0,ig5,0,sal2,0
their,their,s
mind,mind,s,topic_12,0,freq1,0,ig5,0,sal4,0
in,in,s
some,some,s
other,other,s
sort,sort,,topic_41,0,freq2,0,ig5,0,sal2,0
.,.,n
Great,great,s,topic_14,0,freq1,0,ig5,0,sal2,0
Hercules,hercules,s,topic_6,0,freq3,0,ig5,0,sal2,0
is,is,s
presented,presented,s,topic_39,0,freq4,0,ig5,0,sal3,0
by,by,s
this,this,s
imp,imp,,topic_40,0,freq5,0,ig5,0,sal5,0
",",",",n
Whose,whose,s
club,club,s,topic_6,0,freq5,0,ig5,0,sal5,0
kill'd,kill'd,s,topic_21,0,freq2,0,ig1,0,sal1,0
Cerberus,cerberus,,topic_34,0,freq5,0,ig1,0,sal4,0
",",",",s
that,that,s
three-headed,three-headed,s,topic_42,0,freq5,0,ig3,0,sal5,0
canis,canis,,topic_6,0,freq5,0,ig3,0,sal5,0
;,;,n
And,and,s
when,when,s
he,he,s
was,was,s
a,a,s
babe,babe,,topic_6,0,freq5,0,ig5,0,sal5,0
",",",",s
a,a,s
child,child,,topic_6,0,freq3,0,ig5,0,sal5,0
",",",",s
a,a,s
shrimp,shrimp,,topic_12,0,freq5,0,ig1,0,sal4,0
",",",",n
Thus,thus,s
did,did,s
he,he,s
strangle,strangle,s,topic_6,0,freq4,0,ig1,0,sal3,0
serpents,serpents,s,topic_0,0,freq5,0,ig1,0,sal4,0
in,in,s
his,his,s
manus,manus,,topic_18,0,freq5,0,ig3,0,sal5,0
.,.,n
Quoniam,quoniam,s,topic_26,0,freq5,0,ig3,0,sal5,0
he,he,s
seemeth,seemeth,s,topic_19,0,freq5,0,ig5,0,sal5,0
in,in,s
minority,minority,,topic_43,0,freq5,0,ig5,0,sal5,0
",",",",n
Ergo,ergo,s,topic_2,0,freq5,0,ig1,0,sal3,0
I,i,s
come,come,s
with,with,s
this,this,s
apology,apology,,topic_24,0,freq5,0,ig5,0,sal5,0
.,.,n
Keep,keep,s
some,some,s
state,state,s,topic_13,0,freq1,0,ig5,0,sal2,0
in,in,s
thy,thy,s
exit,exit,,topic_6,0,freq5,0,ig1,0,sal4,0
",",",",s
and,and,s
vanish,vanish,,topic_6,0,freq5,0,ig5,0,sal5,0
.,.,n
Judas,judas,s,topic_6,0,freq3,0,ig1,0,sal2,0
I,i,s
am,am,
",",",",
--,--,n
A,a,s
Judas,judas,,topic_6,0,freq3,0,ig1,0,sal2,0
!,!,n
Not,not,s
Iscariot,iscariot,,topic_14,0,freq5,0,ig3,0,sal5,0
",",",",s
sir,sir,
.,.,n
Judas,judas,s,topic_6,0,freq3,0,ig1,0,sal2,0
I,i,s
am,am,
",",",",s
ycliped,ycliped,s,topic_6,0,freq5,0,ig3,0,sal5,0
Maccabaeus,maccabaeus,,topic_6,0,freq4,0,ig1,0,sal4,0
.,.,n
Judas,judas,s,topic_6,0,freq3,0,ig1,0,sal2,0
Maccabaeus,maccabaeus,s,topic_6,0,freq4,0,ig1,0,sal4,0
clipt,clipt,s,topic_12,0,freq5,0,ig3,0,sal5,0
is,is,s
plain,plain,s,topic_2,0,freq4,0,ig5,0,sal5,0
Judas,judas,,topic_6,0,freq3,0,ig1,0,sal2,0
.,.,n
A,a,s
kissing,kissing,s,topic_34,0,freq4,0,ig5,0,sal2,0
traitor,traitor,,topic_19,0,freq1,0,ig4,0,sal1,0
.,.,s
How,how,s
art,art,s,topic_34,0,freq3,0,ig5,0,sal4,0
thou,thou,s
proved,proved,s,topic_21,0,freq4,0,ig5,0,sal4,0
Judas,judas,,topic_6,0,freq3,0,ig1,0,sal2,0
?,?,n
Judas,judas,s,topic_6,0,freq3,0,ig1,0,sal2,0
I,i,s
am,am,
",",",",
--,--,n
The,the,s
more,more,s
shame,shame,s,topic_38,0,freq2,0,ig5,0,sal3,0
for,for,s
you,you,
",",",",s
Judas,judas,,topic_6,0,freq3,0,ig1,0,sal2,0
.,.,n
What,what,s
mean,mean,s
you,you,
",",",",s
sir,sir,
?,?,n
To,to,s
make,make,s,topic_22,0,freq2,0,ig5,0,sal5,0
Judas,judas,s,topic_6,0,freq3,0,ig1,0,sal2,0
hang,hang,s,topic_40,0,freq1,0,ig5,0,sal2,0
himself,himself,
.,.,n
Begin,begin,,topic_6,0,freq2,0,ig5,0,sal4,0
",",",",s
sir,sir,
;,;,s
you,you,s
are,are,s
my,my,s
elder,elder,,topic_48,0,freq3,0,ig5,0,sal3,0
.,.,n
Well,well,s
followed,followed,
:,:,s
Judas,judas,s,topic_6,0,freq3,0,ig1,0,sal2,0
was,was,s
hanged,hanged,s,topic_40,0,freq2,0,ig1,0,sal1,0
on,on,s
an,an,s
elder,elder,,topic_48,0,freq3,0,ig5,0,sal3,0
.,.,n
I,i,s
will,will,s
not,not,s
be,be,s
put,put,s,topic_41,0,freq1,0,ig5,0,sal2,0
out,out,s
of,of,s
countenance,countenance,,topic_40,0,freq4,0,ig5,0,sal4,0
.,.,n
Because,because,s
thou,thou,s
hast,hast,s,topic_34,0,freq2,0,ig5,0,sal2,0
no,no,s
face,face,,topic_41,0,freq1,0,ig5,0,sal1,0
.,.,n
What,what,s
is,is,s
this,this,
?,?,n
A,a,s
cittern-head,cittern-head,,topic_12,0,freq5,0,ig3,0,sal5,0
.,.,n
The,the,s
head,head,s,topic_39,0,freq1,0,ig5,0,sal4,0
of,of,s
a,a,s
bodkin,bodkin,,topic_6,0,freq5,0,ig5,0,sal5,0
.,.,n
A,a,s
Death's,death's,s,topic_21,0,freq4,0,ig1,0,sal2,0
face,face,s,topic_41,0,freq1,0,ig5,0,sal1,0
in,in,s
a,a,s
ring,ring,,topic_45,0,freq1,0,ig1,0,sal1,0
.,.,n
The,the,s
face,face,s,topic_41,0,freq1,0,ig5,0,sal1,0
of,of,s
an,an,s
old,old,s
Roman,roman,s
coin,coin,,topic_20,0,freq4,0,ig5,0,sal3,0
",",",",s
scarce,scarce,s,topic_44,0,freq2,0,ig5,0,sal1,0
seen,seen,
.,.,n
The,the,s
pommel,pommel,s,topic_6,0,freq5,0,ig3,0,sal5,0
of,of,s
Caesar's,caesar's,s,topic_17,0,freq2,0,ig4,0,sal1,0
falchion,falchion,,topic_21,0,freq5,0,ig1,0,sal4,0
.,.,n
The,the,s
carved-bone,carved-bone,s,topic_2,0,freq5,0,ig3,0,sal5,0
face,face,s,topic_41,0,freq1,0,ig5,0,sal1,0
on,on,s
a,a,s
flask,flask,,topic_6,0,freq5,0,ig2,0,sal5,0
.,.,n
Saint,saint,s,topic_19,0,freq2,0,ig5,0,sal2,0
George's,george's,s,topic_19,0,freq4,0,ig1,0,sal4,0
half-cheek,half-cheek,s,topic_0,0,freq5,0,ig3,0,sal5,0
in,in,s
a,a,s
brooch,brooch,,topic_43,0,freq5,0,ig1,0,sal4,0
.,.,n
Ay,ay,,topic_7,0,freq1,0,ig5,0,sal3,0
",",",",s
and,and,s
in,in,s
a,a,s
brooch,brooch,s,topic_43,0,freq5,0,ig1,0,sal4,0
of,of,s
lead,lead,,topic_36,0,freq1,0,ig4,0,sal1,0
.,.,n
Ay,ay,,topic_40,0,freq2,0,ig5,0,sal5,0
",",",",s
and,and,s
worn,worn,s,topic_6,0,freq4,0,ig5,0,sal4,0
in,in,s
the,the,s
cap,cap,s,topic_40,0,freq3,0,ig5,0,sal3,0
of,of,s
a,a,s
tooth-drawer,tooth-drawer,,topic_19,0,freq5,0,ig4,0,sal5,0
.,.,n
And,and,s
now,now,s
forward,forward,,topic_48,0,freq3,0,ig5,0,sal2,0
;,;,s
for,for,s
we,we,s
have,have,s
put,put,s,topic_41,0,freq1,0,ig5,0,sal2,0
thee,thee,s
in,in,s
countenance,countenance,,topic_38,0,freq5,0,ig5,0,sal5,0
.,.,n
You,you,s
have,have,s
put,put,s,topic_41,0,freq1,0,ig5,0,sal2,0
me,me,s
out,out,s
of,of,s
countenance,countenance,,topic_41,0,freq3,0,ig5,0,sal3,0
.,.,n
False,false,,topic_46,0,freq1,0,ig4,0,sal1,0
;,;,s
we,we,s
have,have,s
given,given,s
thee,thee,s
faces,faces,,topic_3,0,freq3,0,ig5,0,sal2,0
.,.,n
But,but,s
you,you,s
have,have,s
out-faced,out-faced,s,topic_6,0,freq5,0,ig5,0,sal5,0
them,them,s
all,all,
.,.,n
An,an,s
thou,thou,s
wert,wert,s,topic_19,0,freq3,0,ig5,0,sal5,0
a,a,s
lion,lion,,topic_32,0,freq1,0,ig5,0,sal1,0
",",",",s
we,we,s
would,would,s
do,do,s
so,so,
.,.,n
Therefore,therefore,
",",",",s
as,as,s
he,he,s
is,is,s
an,an,s
ass,ass,,topic_6,0,freq3,0,ig5,0,sal4,0
",",",",s
let,let,s
him,him,s
go,go,
.,.,n
And,and,s
so,so,s
adieu,adieu,,topic_43,0,freq3,0,ig5,0,sal4,0
",",",",s
sweet,sweet,s,topic_6,0,freq1,0,ig5,0,sal3,0
Jude,jude,,topic_40,0,freq5,0,ig2,0,sal5,0
!,!,s
nay,nay,,topic_37,0,freq3,0,ig5,0,sal5,0
",",",",s
why,why,s
dost,dost,s,topic_40,0,freq2,0,ig5,0,sal4,0
thou,thou,s
stay,stay,,topic_6,0,freq4,0,ig5,0,sal5,0
?,?,n
For,for,s
the,the,s
latter,latter,s
end,end,s,topic_13,0,freq1,0,ig5,0,sal2,0
of,of,s
his,his,s
name,name,
.,.,n
For,for,s
the,the,s
ass,ass,s,topic_6,0,freq3,0,ig5,0,sal4,0
to,to,s
the,the,s
Jude,jude,,topic_40,0,freq5,0,ig2,0,sal5,0
;,;,s
give,give,s,topic_45,0,freq1,0,ig5,0,sal3,0
it,it,s
him,him,
:,:,
--,--,
Jud-as,jud-as,,topic_30,0,freq5,0,ig3,0,sal5,0
",",",",s
away,away,
!,!,n
This,this,s
is,is,s
not,not,s
generous,generous,,topic_6,0,freq4,0,ig1,0,sal3,0
",",",",s
not,not,s
gentle,gentle,,topic_43,0,freq2,0,ig5,0,sal3,0
",",",",s
not,not,s
humble,humble,,topic_8,0,freq3,0,ig5,0,sal4,0
.,.,n
A,a,s
light,light,s,topic_6,0,freq1,0,ig5,0,sal1,0
for,for,s
Monsieur,monsieur,s,topic_6,0,freq3,0,ig5,0,sal4,0
Judas,judas,,topic_6,0,freq3,0,ig1,0,sal2,0
!,!,s
it,it,s
grows,grows,s,topic_6,0,freq2,0,ig5,0,sal4,0
dark,dark,,topic_6,0,freq3,0,ig5,0,sal5,0
",",",",s
he,he,s
may,may,s
stumble,stumble,,topic_7,0,freq5,0,ig5,0,sal5,0
.,.,n
Alas,alas,,topic_46,0,freq3,0,ig5,0,sal4,0
",",",",s
poor,poor,s,topic_12,0,freq1,0,ig5,0,sal1,0
Maccabaeus,maccabaeus,,topic_6,0,freq4,0,ig1,0,sal4,0
",",",",s
how,how,s
hath,hath,s,topic_18,0,freq1,0,ig5,0,sal4,0
he,he,s
been,been,s
baited,baited,,topic_39,0,freq5,0,ig5,0,sal4,0
!,!,n
Hide,hide,s,topic_38,0,freq3,0,ig5,0,sal5,0
thy,thy,s
head,head,,topic_34,0,freq2,0,ig5,0,sal3,0
",",",",s
Achilles,achilles,
:,:,s
here,here,s
comes,comes,s
Hector,hector,s
in,in,s
arms,arms,,topic_38,0,freq1,0,ig5,0,sal1,0
.,.,n
Though,though,s
my,my,s
mocks,mocks,s,topic_32,0,freq4,0,ig5,0,sal5,0
come,come,s
home,home,s,topic_17,0,freq2,0,ig5,0,sal3,0
by,by,s
me,me,
",",",",s
I,i,s
will,will,s
now,now,s
be,be,s
merry,merry,,topic_37,0,freq2,0,ig5,0,sal2,0
.,.,n
Hector,hector,s
was,was,s
but,but,s
a,a,s
Troyan,troyan,s,topic_0,0,freq5,0,ig1,0,sal4,0
in,in,s
respect,respect,s,topic_13,0,freq2,0,ig5,0,sal1,0
of,of,s
this,this,
.,.,n
But,but,s
is,is,s
this,this,s
Hector,hector,
?,?,n
I,i,s
think,think,s
Hector,hector,s
was,was,s
not,not,s
so,so,s
clean-timbered,clean-timbered,,topic_46,0,freq5,0,ig3,0,sal5,0
.,.,n
His,his,s
leg,leg,s,topic_41,0,freq3,0,ig5,0,sal4,0
is,is,s
too,too,s
big,big,s,topic_46,0,freq3,0,ig5,0,sal2,0
for,for,s
Hector's,hector's,,topic_14,0,freq3,0,ig1,0,sal2,0
.,.,n
More,more,s
calf,calf,,topic_43,0,freq4,0,ig4,0,sal3,0
",",",",s
certain,certain,
.,.,n
No,no,
;,;,s
he,he,s
is,is,s
best,best,s
endued,endued,s,topic_6,0,freq5,0,ig5,0,sal5,0
in,in,s
the,the,s
small,small,,topic_32,0,freq3,0,ig5,0,sal4,0
.,.,n
This,this,s
cannot,cannot,s
be,be,s
Hector,hector,
.,.,n
He's,he's,s
a,a,s
god,god,s,topic_19,0,freq1,0,ig5,0,sal2,0
or,or,s
a,a,s
painter,painter,
;,;,s
for,for,s
he,he,s
makes,makes,s,topic_12,0,freq1,0,ig5,0,sal2,0
faces,faces,,topic_3,0,freq3,0,ig5,0,sal2,0
.,.,n
The,the,s
armipotent,armipotent,s,topic_6,0,freq5,0,ig1,0,sal4,0
Mars,mars,,topic_14,0,freq3,0,ig5,0,sal3,0
",",",",s
of,of,s
lances,lances,s,topic_38,0,freq5,0,ig1,0,sal4,0
the,the,s
almighty,almighty,,topic_6,0,freq5,0,ig5,0,sal5,0
",",",",n
Gave,gave,s,topic_45,0,freq1,0,ig5,0,sal1,0
Hector,hector,s
a,a,s
gift,gift,,topic_18,0,freq5,0,ig5,0,sal5,0
",",",",
--,--,n
A,a,s
gilt,gilt,s,topic_14,0,freq4,0,ig5,0,sal3,0
nutmeg,nutmeg,,topic_6,0,freq5,0,ig5,0,sal5,0
.,.,n
A,a,s
lemon,lemon,,topic_40,0,freq5,0,ig3,0,sal5,0
.,.,n
Stuck,stuck,s,topic_20,0,freq4,0,ig5,0,sal4,0
with,with,s
cloves,cloves,,topic_41,0,freq5,0,ig4,0,sal5,0
.,.,n
No,no,
",",",",s
cloven,cloven,,topic_41,0,freq4,0,ig1,0,sal3,0
.,.,n
Peace,peace,,topic_19,0,freq1,0,ig5,0,sal4,0
!,!,
--,--,n
The,the,s
armipotent,armipotent,s,topic_6,0,freq5,0,ig1,0,sal4,0
Mars,mars,,topic_14,0,freq3,0,ig5,0,sal3,0
",",",",s
of,of,s
lances,lances,s,topic_38,0,freq5,0,ig1,0,sal4,0
the,the,s
almighty,almighty,n,topic_6,0,freq5,0,ig5,0,sal5,0
Gave,gave,s,topic_45,0,freq1,0,ig5,0,sal1,0
Hector,hector,s
a,a,s
gift,gift,,topic_18,0,freq5,0,ig5,0,sal5,0
",",",",s
the,the,s
heir,heir,s,topic_19,0,freq1,0,ig5,0,sal2,0
of,of,s
Ilion,ilion,,topic_43,0,freq5,0,ig5,0,sal5,0
;,;,n
A,a,s
man,man,s
so,so,s
breathed,breathed,,topic_36,0,freq3,0,ig4,0,sal2,0
",",",",s
that,that,s
certain,certain,s
he,he,s
would,would,s
fight,fight,,topic_33,0,freq1,0,ig4,0,sal1,0
;,;,s
yea,yea,n,topic_4,0,freq1,0,ig5,0,sal1,0
From,from,s
morn,morn,s,topic_23,0,freq4,0,ig5,0,sal3,0
till,till,s,topic_36,0,freq1,0,ig5,0,sal1,0
night,night,,topic_32,0,freq1,0,ig5,0,sal5,0
",",",",s
out,out,s
of,of,s
his,his,s
pavilion,pavilion,,topic_6,0,freq5,0,ig5,0,sal4,0
.,.,n
I,i,s
am,am,s
that,that,s
flower,flower,,topic_9,0,freq4,0,ig5,0,sal5,0
",",",",
--,--,n
That,that,s
mint,mint,,topic_14,0,freq5,0,ig5,0,sal5,0
.,.,n
That,that,s
columbine,columbine,,topic_9,0,freq5,0,ig3,0,sal5,0
.,.,n
Sweet,sweet,s,topic_6,0,freq1,0,ig5,0,sal3,0
Lord,lord,s
Longaville,longaville,
",",",",s
rein,rein,s,topic_14,0,freq4,0,ig1,0,sal2,0
thy,thy,s
tongue,tongue,,topic_43,0,freq2,0,ig5,0,sal3,0
.,.,n
I,i,s
must,must,s
rather,rather,s
give,give,s,topic_34,0,freq1,0,ig5,0,sal2,0
it,it,s
the,the,s
rein,rein,,topic_14,0,freq4,0,ig1,0,sal2,0
",",",",s
for,for,s
it,it,s
runs,runs,s,topic_0,0,freq3,0,ig4,0,sal2,0
against,against,s
Hector,hector,
.,.,n
Ay,ay,,topic_42,0,freq1,0,ig5,0,sal4,0
",",",",s
and,and,s
Hector's,hector's,s,topic_14,0,freq3,0,ig1,0,sal2,0
a,a,s
greyhound,greyhound,,topic_49,0,freq5,0,ig5,0,sal5,0
.,.,n
The,the,s
sweet,sweet,s,topic_6,0,freq1,0,ig5,0,sal3,0
war-man,war-man,s,topic_6,0,freq5,0,ig3,0,sal5,0
is,is,s
dead,dead,s,topic_9,0,freq1,0,ig5,0,sal2,0
and,and,s
rotten,rotten,,topic_38,0,freq4,0,ig5,0,sal4,0
;,;,s
sweet,sweet,s,topic_5,0,freq2,0,ig5,0,sal3,0
chucks,chucks,,topic_0,0,freq5,0,ig3,0,sal5,0
",",",",n
beat,beat,s,topic_33,0,freq3,0,ig5,0,sal4,0
not,not,s
the,the,s
bones,bones,s,topic_9,0,freq2,0,ig5,0,sal2,0
of,of,s
the,the,s
buried,buried,,topic_9,0,freq3,0,ig1,0,sal2,0
:,:,s
when,when,s
he,he,s
breathed,breathed,,topic_36,0,freq3,0,ig4,0,sal2,0
",",",",n
he,he,s
was,was,s
a,a,s
man,man,
.,.,s
But,but,s
I,i,s
will,will,s
forward,forward,s,topic_24,0,freq3,0,ig5,0,sal3,0
with,with,s
my,my,s
device,device,,topic_6,0,freq2,0,ig5,0,sal2,0
.,.,n
Sweet,sweet,s,topic_5,0,freq2,0,ig5,0,sal3,0
royalty,royalty,,topic_8,0,freq3,0,ig4,0,sal2,0
",",",",s
bestow,bestow,s,topic_7,0,freq3,0,ig5,0,sal3,0
on,on,s
me,me,s
the,the,s
sense,sense,s,topic_16,0,freq2,0,ig5,0,sal3,0
of,of,s
hearing,hearing,,topic_22,0,freq4,0,ig5,0,sal5,0
.,.,n
Speak,speak,,topic_34,0,freq1,0,ig5,0,sal1,0
",",",",s
brave,brave,s,topic_30,0,freq2,0,ig5,0,sal5,0
Hector,hector,
:,:,s
we,we,s
are,are,s
much,much,s
delighted,delighted,,topic_0,0,freq5,0,ig1,0,sal4,0
.,.,n
I,i,s
do,do,s
adore,adore,s,topic_7,0,freq4,0,ig1,0,sal3,0
thy,thy,s
sweet,sweet,s,topic_5,0,freq2,0,ig5,0,sal3,0
grace's,grace's,s,topic_19,0,freq4,0,ig5,0,sal5,0
slipper,slipper,,topic_14,0,freq5,0,ig1,0,sal4,0
.,.,n
Loves,loves,s,topic_5,0,freq2,0,ig5,0,sal3,0
her,her,s
by,by,s
the,the,s
foot,foot,,topic_36,0,freq2,0,ig5,0,sal2,0
",",",",
--,--,n
He,he,s
may,may,s
not,not,s
by,by,s
the,the,s
yard,yard,,topic_14,0,freq5,0,ig5,0,sal5,0
.,.,n
This,this,s
Hector,hector,s
far,far,s
